origin_idx,model_origin_time,test_start_time,test_end_time,evaluation_scope,prediction_population,policy,fusion_variant,fusion_method,selected_b1_train_days,selected_b1_half_life_days,selected_b2_train_days,selected_b2_half_life_days,selected_b1_input_hours,selected_cascade_alpha,pareto_alpha,pareto_lambda_mean,pareto_lambda_min,pareto_lambda_max,effective_lambda_mean,effective_lambda_min,effective_lambda_max,pareto_history_cutoff,lambda_cap,pr_auc_fused,pr_auc_b1,pr_auc_b2,pr_auc_fused_normalized,roc_auc_fused,roc_auc_b1,roc_auc_b2,recall_at_100,lift_at_100,recall_at_100_b1,lift_at_100_b1,recall_at_100_b2,lift_at_100_b2,positives,test_prevalence,gpu_count_evaluated,decision_time_count,top_k,selected_lambda
9,2023-08-14T06:45:00+00:00,2023-08-14T06:45:00+00:00,2023-08-15T06:40:00+00:00,common_terminal_heldout,all_gpus_before_top100,adst,b2_only_reference,b2_only_reference,21,3,7,0,"1,6,24",1.0,1.0,0.8933714701881118,0.09090909090909091,1.0,0.0,0.0,0.0,decision_time_minus_10min,0.6,0.00770284850356385,0.014440459640418365,0.00770284850356385,-0.002011684963229509,0.3666678389595016,0.6866205717478361,0.3666678389595016,0.06796116504854369,1.35378640776699,0.042071197411003236,0.8380582524271845,0.06796116504854369,1.35378640776699,927,0.009695030120481929,1992,48,100,0.0
9,2023-08-14T06:45:00+00:00,2023-08-14T06:45:00+00:00,2023-08-15T06:40:00+00:00,common_terminal_heldout,all_gpus_before_top100,adst,b1_only_reference,b1_only_reference,21,3,7,0,"1,6,24",1.0,1.0,0.8933714701881118,0.09090909090909091,1.0,1.0,1.0,1.0,decision_time_minus_10min,0.6,0.014440459640418365,0.014440459640418365,0.00770284850356385,0.004791887008820901,0.6866205717478361,0.6866205717478361,0.3666678389595016,0.042071197411003236,0.8380582524271845,0.042071197411003236,0.8380582524271845,0.06796116504854369,1.35378640776699,927,0.009695030120481929,1992,48,100,1.0
10,2023-08-15T06:45:00+00:00,2023-08-15T06:45:00+00:00,2023-08-16T06:40:00+00:00,common_terminal_heldout,all_gpus_before_top100,adst,pareto_current,current_pareto_full_gpu,21,3,7,0,"1,6,24",1.0,1.0,0.8888807394078478,0.09090909090909091,1.0,0.8888807394078478,0.09090909090909091,1.0,decision_time_minus_10min,0.6,0.023222421745935914,0.011764748276160739,0.0418875533098984,0.01564539500062614,0.8209437034881589,0.69000022625834,0.807129994581256,0.17119565217391305,3.4102173913043474,0.08423913043478261,1.6780434782608695,0.3804347826086957,7.578260869565217,736,0.007697456492637216,1992,48,100,1.0
10,2023-08-15T06:45:00+00:00,2023-08-15T06:45:00+00:00,2023-08-16T06:40:00+00:00,common_terminal_heldout,all_gpus_before_top100,adst,pareto_cap_0.6,pareto_b1_capped_full_gpu,21,3,7,0,"1,6,24",1.0,1.0,0.8888807394078478,0.09090909090909091,1.0,0.5646170178549696,0.09090909090909091,0.6,decision_time_minus_10min,0.6,0.022539575823276054,0.011764748276160739,0.0418875533098984,0.014957252128144636,0.8174465228389178,0.69000022625834,0.807129994581256,0.1793478260869565,3.572608695652174,0.08423913043478261,1.6780434782608695,0.3804347826086957,7.578260869565217,736,0.007697456492637216,1992,48,100,0.6
10,2023-08-15T06:45:00+00:00,2023-08-15T06:45:00+00:00,2023-08-16T06:40:00+00:00,common_terminal_heldout,all_gpus_before_top100,adst,fixed_lambda_0.6,fixed_binary_lambda_0.6_full_gpu,21,3,7,0,"1,6,24",1.0,1.0,0.8888807394078478,0.09090909090909091,1.0,0.5999999999999999,0.6,0.6,decision_time_minus_10min,0.6,0.015334236460185797,0.011764748276160739,0.0418875533098984,0.007696019744699885,0.7687581911247159,0.69000022625834,0.807129994581256,0.08967391304347826,1.786304347826087,0.08423913043478261,1.6780434782608695,0.3804347826086957,7.578260869565217,736,0.007697456492637216,1992,48,100,0.6
10,2023-08-15T06:45:00+00:00,2023-08-15T06:45:00+00:00,2023-08-16T06:40:00+00:00,common_terminal_heldout,all_gpus_before_top100,adst,b2_only_reference,b2_only_reference,21,3,7,0,"1,6,24",1.0,1.0,0.8888807394078478,0.09090909090909091,1.0,0.0,0.0,0.0,decision_time_minus_10min,0.6,0.0418875533098984,0.011764748276160739,0.0418875533098984,0.03445531510623151,0.807129994581256,0.69000022625834,0.807129994581256,0.3804347826086957,7.578260869565217,0.08423913043478261,1.6780434782608695,0.3804347826086957,7.578260869565217,736,0.007697456492637216,1992,48,100,0.0
10,2023-08-15T06:45:00+00:00,2023-08-15T06:45:00+00:00,2023-08-16T06:40:00+00:00,common_terminal_heldout,all_gpus_before_top100,adst,b1_only_reference,b1_only_reference,21,3,7,0,"1,6,24",1.0,1.0,0.8888807394078478,0.09090909090909091,1.0,1.0,1.0,1.0,decision_time_minus_10min,0.6,0.011764748276160739,0.011764748276160739,0.0418875533098984,0.004098842444913419,0.69000022625834,0.69000022625834,0.807129994581256,0.08423913043478261,1.6780434782608695,0.08423913043478261,1.6780434782608695,0.3804347826086957,7.578260869565217,736,0.007697456492637216,1992,48,100,1.0
11,2023-08-16T06:45:00+00:00,2023-08-16T06:45:00+00:00,2023-08-17T06:40:00+00:00,common_terminal_heldout,all_gpus_before_top100,adst,pareto_current,current_pareto_full_gpu,21,3,7,0,"1,6,24",1.0,1.0,0.8872520022369419,0.09090909090909091,1.0,0.8872520022369419,0.09090909090909091,1.0,decision_time_minus_10min,0.6,0.00908377029957273,0.004592952090689541,0.014257136935093586,0.006163043803051828,0.7697944334522187,0.626705416206981,0.8454408848960595,0.13523131672597866,2.6938078291814946,0.07473309608540925,1.4886832740213525,0.3701067615658363,7.372526690391459,281,0.002938838688085676,1992,48,100,1.0
11,2023-08-16T06:45:00+00:00,2023-08-16T06:45:00+00:00,2023-08-17T06:40:00+00:00,common_terminal_heldout,all_gpus_before_top100,adst,pareto_cap_0.6,pareto_b1_capped_full_gpu,21,3,7,0,"1,6,24",1.0,1.0,0.8872520022369419,0.09090909090909091,1.0,0.5637580263333274,0.09090909090909091,0.6,decision_time_minus_10min,0.6,0.00887433485525376,0.004592952090689541,0.014257136935093586,0.005952991047568505,0.7553430149946985,0.626705416206981,0.8454408848960595,0.15302491103202848,3.048256227758007,0.07473309608540925,1.4886832740213525,0.3701067615658363,7.372526690391459,281,0.002938838688085676,1992,48,100,0.6
11,2023-08-16T06:45:00+00:00,2023-08-16T06:45:00+00:00,2023-08-17T06:40:00+00:00,common_terminal_heldout,all_gpus_before_top100,adst,fixed_lambda_0.6,fixed_binary_lambda_0.6_full_gpu,21,3,7,0,"1,6,24",1.0,1.0,0.8872520022369419,0.09090909090909091,1.0,0.5999999999999999,0.6,0.6,decision_time_minus_10min,0.6,0.005733362150214026,0.004592952090689541,0.014257136935093586,0.0028027603225978313,0.6989859881627383,0.626705416206981,0.8454408848960595,0.07829181494661921,1.5595729537366547,0.07473309608540925,1.4886832740213525,0.3701067615658363,7.372526690391459,281,0.002938838688085676,1992,48,100,0.6
11,2023-08-16T06:45:00+00:00,2023-08-16T06:45:00+00:00,2023-08-17T06:40:00+00:00,common_terminal_heldout,all_gpus_before_top100,adst,b2_only_reference,b2_only_reference,21,3,7,0,"1,6,24",1.0,1.0,0.8872520022369419,0.09090909090909091,1.0,0.0,0.0,0.0,decision_time_minus_10min,0.6,0.014257136935093586,0.004592952090689541,0.014257136935093586,0.011351658941479081,0.8454408848960595,0.626705416206981,0.8454408848960595,0.3701067615658363,7.372526690391459,0.07473309608540925,1.4886832740213525,0.3701067615658363,7.372526690391459,281,0.002938838688085676,1992,48,100,0.0
11,2023-08-16T06:45:00+00:00,2023-08-16T06:45:00+00:00,2023-08-17T06:40:00+00:00,common_terminal_heldout,all_gpus_before_top100,adst,b1_only_reference,b1_only_reference,21,3,7,0,"1,6,24",1.0,1.0,0.8872520022369419,0.09090909090909091,1.0,1.0,1.0,1.0,decision_time_minus_10min,0.6,0.004592952090689541,0.004592952090689541,0.014257136935093586,0.0016589889033762116,0.626705416206981,0.626705416206981,0.8454408848960595,0.07473309608540925,1.4886832740213525,0.07473309608540925,1.4886832740213525,0.3701067615658363,7.372526690391459,281,0.002938838688085676,1992,48,100,1.0
12,2023-08-17T06:45:00+00:00,2023-08-17T06:45:00+00:00,2023-08-18T00:00:00+00:00,common_terminal_heldout,all_gpus_before_top100,adst,pareto_current,current_pareto_full_gpu,21,3,7,0,"1,6,24",1.0,1.0,0.88771177784732,0.09090909090909091,1.0,0.88771177784732,0.09090909090909091,1.0,decision_time_minus_10min,0.6,0.000525615954307643,0.0006524700069432841,0.0005619745537922043,0.00016709870628207,0.58268570198723,0.681969151302102,0.5855011119879475,0.04,0.7968000000000001,0.12,2.3903999999999996,0.0,0.0,25,0.0003585771658060815,1992,35,100,1.0
12,2023-08-17T06:45:00+00:00,2023-08-17T06:45:00+00:00,2023-08-18T00:00:00+00:00,common_terminal_heldout,all_gpus_before_top100,adst,pareto_cap_0.6,pareto_b1_capped_full_gpu,21,3,7,0,"1,6,24",1.0,1.0,0.88771177784732,0.09090909090909091,1.0,0.5641087944853005,0.09090909090909091,0.6,decision_time_minus_10min,0.6,0.0005305128002628884,0.0006524700069432841,0.0005619745537922043,0.00017199730876430992,0.5951434105746467,0.681969151302102,0.5855011119879475,0.04,0.7968000000000001,0.12,2.3903999999999996,0.0,0.0,25,0.0003585771658060815,1992,35,100,0.6
12,2023-08-17T06:45:00+00:00,2023-08-17T06:45:00+00:00,2023-08-18T00:00:00+00:00,common_terminal_heldout,all_gpus_before_top100,adst,fixed_lambda_0.6,fixed_binary_lambda_0.6_full_gpu,21,3,7,0,"1,6,24",1.0,1.0,0.88771177784732,0.09090909090909091,1.0,0.6,0.6,0.6,decision_time_minus_10min,0.6,0.0005966676673105049,0.0006524700069432841,0.0005619745537922043,0.0002381759059457407,0.6474335318172035,0.681969151302102,0.5855011119879475,0.12,2.3903999999999996,0.12,2.3903999999999996,0.0,0.0,25,0.0003585771658060815,1992,35,100,0.6
12,2023-08-17T06:45:00+00:00,2023-08-17T06:45:00+00:00,2023-08-18T00:00:00+00:00,common_terminal_heldout,all_gpus_before_top100,adst,b2_only_reference,b2_only_reference,21,3,7,0,"1,6,24",1.0,1.0,0.88771177784732,0.09090909090909091,1.0,0.0,0.0,0.0,decision_time_minus_10min,0.6,0.0005619745537922043,0.0006524700069432841,0.0005619745537922043,0.00020347034780676492,0.5855011119879475,0.681969151302102,0.5855011119879475,0.0,0.0,0.12,2.3903999999999996,0.0,0.0,25,0.0003585771658060815,1992,35,100,0.0
12,2023-08-17T06:45:00+00:00,2023-08-17T06:45:00+00:00,2023-08-18T00:00:00+00:00,common_terminal_heldout,all_gpus_before_top100,adst,b1_only_reference,b1_only_reference,21,3,7,0,"1,6,24",1.0,1.0,0.88771177784732,0.09090909090909091,1.0,1.0,1.0,1.0,decision_time_minus_10min,0.6,0.0006524700069432841,0.0006524700069432841,0.0005619745537922043,0.0002939982622008145,0.681969151302102,0.681969151302102,0.5855011119879475,0.12,2.3903999999999996,0.12,2.3903999999999996,0.0,0.0,25,0.0003585771658060815,1992,35,100,1.0
