selection_role,selection_stage,selection_origin_idx,selection_origin_time,candidate_train_days,candidate_half_life_days,candidate_input_hours,validation_block_count,validation_block_days,purge_hours,val_pr_auc_mean,val_pr_auc_median,val_pr_auc_q25,val_pr_auc_std,val_pr_auc_min,val_roc_auc_mean,candidate_count,selection_origin_count,family_validation_pr_auc,input_validation_pr_auc,selected_family_weights,selected_input_weights,candidate_cascade_alpha,validation_scope,validation_samples,candidate_b2_train_days,candidate_b2_half_life_days,candidate_L_obs_hours,pool_origin_count,pool_validation_block_count,candidate_pareto_alpha,selected_lambda,paired_validation_block_count,selected_train_days,selected_half_life_days,selected_input_hours,validation_origin_count,adst_action,selected_cascade_alpha,selected_cascade_validation_pr_auc,selected_b2_train_days,selected_b2_half_life_days,fusion_validation_pr_auc,fusion_validation_roc_auc,prediction_population
branch1_proxy,development,23040.0,2023-08-04T09:40:00+00:00,7.0,14.0,all_1_6_24,3.0,3.0,36.0,0.13310014817684487,0.13239957934503868,0.10834935444182554,0.040134928175140666,0.0842991295386124,0.574122914383097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
branch1_proxy,development,23040.0,2023-08-04T09:40:00+00:00,14.0,3.0,all_1_6_24,3.0,3.0,36.0,0.13728826816593429,0.1339272964305558,0.1089229462265045,0.04501105046029865,0.08391859602245322,0.5744607751440757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
branch1_proxy,development,23040.0,2023-08-04T09:40:00+00:00,14.0,7.0,all_1_6_24,3.0,3.0,36.0,0.13696998703799693,0.13997363554869263,0.11281189073600106,0.04073165216453742,0.0856501459233095,0.573527200372954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
branch1_proxy,development,23040.0,2023-08-04T09:40:00+00:00,14.0,14.0,all_1_6_24,3.0,3.0,36.0,0.13663309213946948,0.14274142392786074,0.11435143311164461,0.039118696004524355,0.08596144229542847,0.5716361268862986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
branch1_proxy,development,23040.0,2023-08-04T09:40:00+00:00,21.0,3.0,all_1_6_24,3.0,3.0,36.0,0.13773912387125029,0.13585071103171129,0.10965335701708476,0.04511269042983578,0.08345600300245823,0.5724585207942953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
branch1_proxy,development,23040.0,2023-08-04T09:40:00+00:00,21.0,7.0,all_1_6_24,3.0,3.0,36.0,0.1383851424212079,0.1458974741238115,0.11620729310671433,0.039640701721649206,0.08651711208961718,0.565640545721324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
branch1_proxy,development,23040.0,2023-08-04T09:40:00+00:00,21.0,14.0,all_1_6_24,3.0,3.0,36.0,0.13552805764026662,0.15013015946614064,0.11930852838936015,0.03405086714114824,0.08848689731257967,0.5627737132436165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
branch1_proxy_pooled,pooled_development,,,7.0,3.0,all_1_6_24,,,,0.2065046570158989,0.14131235184379057,0.13268893578154378,0.11177049147939046,0.12475178381470313,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
branch1_proxy_pooled,pooled_development,,,7.0,7.0,all_1_6_24,,,,0.13219856240900574,0.13125495828998118,0.12719078250098168,0.007283052235652241,0.12331239684609345,0.5437522790870989,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
branch1_proxy_pooled,pooled_development,,,7.0,14.0,all_1_6_24,,,,0.1311846951331014,0.13024862549452346,0.12622071716524064,0.007028283315987779,0.12269156022435641,0.5430759317371239,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
branch1_proxy_pooled,pooled_development,,,14.0,3.0,all_1_6_24,,,,0.13533836697987506,0.13492123624711516,0.1309433662218837,0.007034558586054157,0.1261108519026468,0.5462396660234592,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
branch1_proxy_pooled,pooled_development,,,14.0,7.0,all_1_6_24,,,,0.13371290057999202,0.1334947602947088,0.12840598681948986,0.007733692145258677,0.12356534662369738,0.5417905800256961,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
branch1_proxy_pooled,pooled_development,,,14.0,14.0,all_1_6_24,,,,0.13327789029022966,0.13305066243333982,0.1278649923172366,0.007814613591552002,0.1230552710873159,0.5394206823356976,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
branch1_proxy_pooled,pooled_development,,,21.0,3.0,all_1_6_24,,,,0.13600899958055795,0.1350381408422977,0.1311591627672552,0.006953074626046059,0.12762517762898548,0.5432015873620499,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
branch1_proxy_pooled,pooled_development,,,21.0,7.0,all_1_6_24,,,,0.13523547269505218,0.13474695416372226,0.12985498822642616,0.007295789427448359,0.12609365518699475,0.5301166094254675,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
branch1_proxy_pooled,pooled_development,,,21.0,14.0,all_1_6_24,,,,0.13100314686551146,0.13174716013290358,0.1260782175978381,0.0074942420657403246,0.12041408251473085,0.5237635617528237,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
pooled_parallel_weight_summary,,,,,,,,,,,,,,,,,,"{'logistic': 0.15666969570134703, 'extra_trees': 0.13831588876948783, 'hist_gradient_boosting': 0.14189545866175085, 'cnn': 0.1358474463518683}","{'1': 0.15868408255338368, '6': 0.15329830553823462, '24': 0.1576229334113054}","{'logistic': 0.2585759070433415, 'extra_trees': 0.24690586542167822, 'hist_gradient_boosting': 0.24918189075993377, 'cnn': 0.24533633677504657}","{'1': 0.33534246262854184, '6': 0.3303071688553383, '24': 0.3343503685161199}",,,,,,,,,,,,,,,,,,,,,,,
cascade_alpha,,,,,,,,,,0.1571305949298763,,,,,0.573238430723524,,,,,,,0.0,latest_pooled_oof_blocks,864859.0,,,,,,,,,,,,,,,,,,,,
cascade_alpha,,,,,,,,,,0.44165132742651486,,,,,0.7363956654988546,,,,,,,0.25,latest_pooled_oof_blocks,864859.0,,,,,,,,,,,,,,,,,,,,
cascade_alpha,,,,,,,,,,0.5627853151702222,,,,,0.7865144322479753,,,,,,,0.5,latest_pooled_oof_blocks,864859.0,,,,,,,,,,,,,,,,,,,,
cascade_alpha,,,,,,,,,,0.610045809793811,,,,,0.810793893622525,,,,,,,0.75,latest_pooled_oof_blocks,864859.0,,,,,,,,,,,,,,,,,,,,
cascade_alpha,,,,,,,,,,0.6329523692323101,,,,,0.8273013965306034,,,,,,,1.0,latest_pooled_oof_blocks,864859.0,,,,,,,,,,,,,,,,,,,,
branch2_history_only,,,,,,,,,,0.1548065119145009,0.12238591205803903,0.10864396982334348,0.061654145437346965,0.08605397609110205,0.5367542273688446,,,,,,,,,,7.0,0.0,history_only,6.0,18.0,,,,,,,,,,,,,,,
branch2_history_only,,,,,,,,,,0.15447181082075176,0.11854694835636498,0.1035759648005634,0.06192755592329678,0.09110964301534491,0.5382219034893585,,,,,,,,,,14.0,0.0,history_only,6.0,18.0,,,,,,,,,,,,,,,
branch2_history_only,,,,,,,,,,0.15100166665902376,0.11618764853741352,0.09532555141359682,0.0628696490223134,0.09008156082471534,0.5383771861876527,,,,,,,,,,21.0,0.0,history_only,6.0,18.0,,,,,,,,,,,,,,,
fusion_pareto_alpha,code_faithful_pareto_formula,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,6.0,18.0,1.0,1.0,18.0,,,,,,,,,,,,
branch1_proxy_pooled,heldout_preselection,23040.0,2023-08-04T09:40:00+00:00,,,all_1_6_24,3.0,,36.0,0.2065046570158989,0.14131235184379057,0.13268893578154378,0.11177049147939046,0.12475178381470313,,9.0,6.0,,,"{'logistic': 0.2585759070433415, 'extra_trees': 0.24690586542167822, 'hist_gradient_boosting': 0.24918189075993377, 'cnn': 0.24533633677504657}","{'1': 0.33534246262854184, '6': 0.3303071688553383, '24': 0.3343503685161199}",,,,,,,6.0,18.0,,1.0,18.0,7.0,3.0,"[1, 6, 24]",6.0,pooled_latest_development_origins,1.0,0.6329523692323101,7.0,0.0,,,all_gpus_before_top100
