selection_stage,selection_origin_idx,selection_origin_time,purge_hours,validation_mode,pool_origin_count,pool_validation_block_count,selection_role,candidate_b1_train_days,candidate_b1_half_life_days,candidate_L_obs_hours,val_pr_auc_mean,val_pr_auc_median,val_pr_auc_q25,val_pr_auc_std,val_pr_auc_min,val_roc_auc_mean,branch1_input_validation_ap,candidate_b2_train_days,candidate_b2_half_life_days,candidate_lambda,train_end_time,validation_start_time,validation_end_time,validation_block_count,validation_block_days,selected_b1_train_days,selected_b1_half_life_days,selected_b1_input_hours,selected_b1_input_weights,selected_b2_train_days,selected_b2_half_life_days,selected_L_train_days,selected_L_obs_hours,selected_lambda,val_pr_auc,val_roc_auc,val_pr_auc_b1,val_pr_auc_b2,val_pr_auc_b1_median,val_pr_auc_b2_median,prediction_disagreement,validation_positive_rate,latest_val_pr_auc,adst_action,adwin_triggered,adwin_loss_triggered,adwin_disagreement_triggered,adwin_prevalence_triggered,adwin_loss_raw_triggered,adwin_disagreement_raw_triggered,adwin_prevalence_raw_triggered,adwin_stable,adwin_stable_count,adwin_loss_state,adwin_disagreement_state,adwin_prevalence_state,adwin_last_batch_bin,adwin_feedback_batch_count,adwin_min_batches,adwin_consecutive_trigger_requirement,adwin_cooldown_cycles,previous_val_pr_auc,val_pr_auc_delta,candidate_count
development,19296,2023-07-22T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.37963350208489205,0.31762488483307494,0.20917464174502975,0.25681397214189905,0.10072439865698454,0.7814799081108506,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19296,2023-07-22T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.36872369202243144,0.2929393310252679,0.19708793254124202,0.2550346282231724,0.1012365340572161,0.7810662415383872,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19296,2023-07-22T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.3576371472774582,0.263836859182887,0.1828379340974739,0.2558972719015935,0.10183900901206078,0.7771326463584568,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19296,2023-07-22T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.3445268778276574,0.23802250916750045,0.17019475298689063,0.2526864641711626,0.10236699680628078,0.7708909452158553,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19296,2023-07-22T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.3236112129294873,0.21380202711997928,0.15830684645533613,0.23812645912520627,0.10281166579069298,0.7620568598111377,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19296,2023-07-22T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.2893825139377211,0.19438116038686823,0.14879025442488447,0.202282114897666,0.10319934846290074,0.7512194104468559,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19296,2023-07-22T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.23937251099527493,0.17953286031860882,0.141544506785194,0.14178403818804275,0.10355615325177918,0.7366384236225599,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,7.0,3.0,all_1_6_24,0.23254644165385976,0.2447881070991187,0.18042060796638193,0.09053353911653102,0.11605310883364514,0.7423942682595229,"{'1': 0.19730849568175002, '6': 0.19503863545792618, '24': 0.2263658855402337}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,7.0,7.0,all_1_6_24,0.23000858418851752,0.2514927978328726,0.1852708195282845,0.08322560972423701,0.11904884122369641,0.7425301330272793,"{'1': 0.20308189956452274, '6': 0.195111671025731, '24': 0.21536188940718856}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,7.0,14.0,all_1_6_24,0.2272149309036522,0.25088684010982004,0.1850836467029432,0.08022965199037733,0.11928045329606632,0.7411985991946323,"{'1': 0.2045357410352199, '6': 0.19398739008617635, '24': 0.211166246434096}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,14.0,3.0,all_1_6_24,0.21982721166559274,0.22088642648403384,0.16397871720974033,0.09163569309609891,0.10707100793544683,0.7217064307983613,"{'1': 0.18292034540693144, '6': 0.198170664392502, '24': 0.2078988914854029}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,14.0,7.0,all_1_6_24,0.18758018829781195,0.17219226977493193,0.1412530315577949,0.07021800726451431,0.11031379334065788,0.7026223941570636,"{'1': 0.1689428451979648, '6': 0.1793522896583527, '24': 0.17983423231040752}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,14.0,14.0,all_1_6_24,0.17226976186611184,0.14932332088050257,0.13082282822264524,0.060529954864905255,0.11232233556478793,0.6893519517993053,"{'1': 0.16230038062339336, '6': 0.17166933967755785, '24': 0.16146042315729656}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,21.0,3.0,all_1_6_24,0.21228290023551932,0.21829168303122853,0.15723145873718397,0.09244939020521069,0.09617123444313938,0.7040430474325269,"{'1': 0.17753950326190981, '6': 0.18398412159678648, '24': 0.20343742845609414}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,21.0,7.0,all_1_6_24,0.16267086353475532,0.15945435852343243,0.12255205850949845,0.06424087637572677,0.08564975849556447,0.6478716159046358,"{'1': 0.1476302114620878, '6': 0.15202468170144193, '24': 0.1574132080349706}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,21.0,14.0,all_1_6_24,0.1409531353771541,0.1449299328822316,0.11380130898180543,0.046048208475782136,0.08267268508137926,0.6183579820397923,"{'1': 0.1292246470498282, '6': 0.13488760342218276, '24': 0.13924542377577684}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.33742461497190196,0.4618246760072137,0.25784217688341027,0.20101235999330705,0.053859677759606844,0.6120737408175377,,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.33279740526390406,0.4591531545282172,0.25608056171153726,0.19814960712755078,0.053007968894857316,0.6065126343190083,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.3300197547881232,0.4565706982198108,0.25471076027671813,0.1962341603108316,0.05285082233362551,0.6051378211519777,,7.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.3466048228245537,0.4244566405776882,0.2892826565842876,0.13694158894963995,0.15410867259088695,0.6415354715079211,,14.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.33988765075641353,0.4142091682621652,0.2914480443258075,0.12140697388967908,0.16868692038944977,0.6542818795857602,,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.33941056443540046,0.4142091682621652,0.2919535992431733,0.12028553471338173,0.1696980302241815,0.6582962287201872,,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.348532485675987,0.4206439967622661,0.2947428490706463,0.12788295171359076,0.16884170137902652,0.6568487870436375,,21.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.3649220900779859,0.4142091682621652,0.33022088770705144,0.08432694946286994,0.24623260715193768,0.7231454556098112,,21.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.3649833378018508,0.4142091682621652,0.330312759292849,0.08424074422112438,0.2464163503235328,0.7237738889191657,,21.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.3649833378018508,0.4142091682621652,0.330312759292849,0.08424074422112438,0.2464163503235328,0.7237738889191657,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.3891521219044019,0.4291124381773111,0.34965537248889944,0.0856092087374777,0.27019830680048784,0.7749025166849336,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.3938306420269843,0.4337080917239375,0.3415463894147819,0.10549789440606928,0.24938468710562622,0.7996659382019514,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.3894221501912867,0.43179085851399884,0.3296533995662203,0.11874053274304516,0.22751594061844171,0.8007304745053707,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.3742981729599844,0.42191771902429875,0.3145912227715294,0.12169288256458179,0.2072647265187601,0.7959761103602209,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.35615254929167645,0.41128914161706176,0.29692479000181393,0.1254405233085112,0.18256043838656613,0.7910148563442001,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.339602893641162,0.40272276187086214,0.2805179085279471,0.1301464113426358,0.15831305518503208,0.7838295294065633,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.31808787982564174,0.38966919758090984,0.26407178985661134,0.12787473754600848,0.13847438213231286,0.7746622328638377,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.29287564022474544,0.35944433774323836,0.24469031371636873,0.11585612658959384,0.12993628968949908,0.7652042405873881,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.26042771349572047,0.31142412551144577,0.2175793890128129,0.097689205481723,0.12373465251418003,0.7546184377879698,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19584,2023-07-23T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.22756523718096833,0.2522526154301562,0.18578011032047342,0.08023542200217125,0.11930760521079066,0.7413805084010017,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,7.0,3.0,all_1_6_24,0.24512489481317581,0.23506358087914656,0.17822044279848887,0.1053874105226785,0.1213773047178312,0.7518616164051074,"{'1': 0.16282502283024378, '6': 0.20912769584277704, '24': 0.2621593008888097}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,7.0,7.0,all_1_6_24,0.23054848380177292,0.2102307847173005,0.16515580164346585,0.0995334541370508,0.12008081856963121,0.7485422035752163,"{'1': 0.16659125303772934, '6': 0.20335079598359654, '24': 0.25748389755321693}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,7.0,14.0,all_1_6_24,0.22157118593686242,0.1915161762787721,0.15580076672865603,0.0974776371201865,0.12008535717853996,0.7472622457932762,"{'1': 0.16714633744936666, '6': 0.20398152593201654, '24': 0.2559095416580802}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,14.0,3.0,all_1_6_24,0.2638983008228058,0.31997970336422427,0.21508483861427385,0.11000362093816644,0.11018997386432342,0.7314699329269706,"{'1': 0.1665223617228852, '6': 0.22321541092436212, '24': 0.25668125241832107}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,14.0,7.0,all_1_6_24,0.24572174901878086,0.3001808687410018,0.20068421750297774,0.1032302324666951,0.10118756626495369,0.7036144092635226,"{'1': 0.16493683070124407, '6': 0.2137685828034689, '24': 0.23795439614299582}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,14.0,14.0,all_1_6_24,0.23383012739542372,0.27111038714194796,0.1851146402657571,0.09836959062513859,0.09911889338956624,0.691583501730603,"{'1': 0.1632300286410352, '6': 0.2052455366660116, '24': 0.2281065367794187}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,21.0,3.0,all_1_6_24,0.26138289262870806,0.3266319818383653,0.21563120240422265,0.11135775533591125,0.10463042297008002,0.72368941047843,"{'1': 0.16521498963679926, '6': 0.22139557908937887, '24': 0.2512280609280138}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,21.0,7.0,all_1_6_24,0.23002015272554951,0.26288028405840663,0.17405467200994282,0.1073511200095929,0.08522905996147902,0.6661357197096277,"{'1': 0.16324323089526246, '6': 0.20007883364856027, '24': 0.2237733278320179}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,21.0,14.0,all_1_6_24,0.21847708314836126,0.2278838233996923,0.15439952646051752,0.10868223316898455,0.08091522952134272,0.6465239060176108,"{'1': 0.16278660963549788, '6': 0.20409392177843785, '24': 0.21310799626658547}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.24761616481518067,0.11380704912628961,0.08728726226331414,0.22777089377371496,0.06076747540033867,0.5365642333557846,,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.24231222039596345,0.1130986445983125,0.08693153323272895,0.22077770350464243,0.060764421867145396,0.5360208843426003,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.23879482841925104,0.11236521730142154,0.08656469208569124,0.21631413935264013,0.06076416686996095,0.5356270209417143,,7.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.3376279741885919,0.3691881201149385,0.24149758462061405,0.1713243089393152,0.11380704912628961,0.6677234620221558,,14.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.3192378991696923,0.3648098879167768,0.2393084685215332,0.1525707440750846,0.11380704912628961,0.624849136138786,,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.31548202056436997,0.36476546407789656,0.23928625660209307,0.14868852196485727,0.11380704912628961,0.6239100797943511,,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.3369809733401538,0.366415962763109,0.24011150594469932,0.17147185765722722,0.11380704912628961,0.630907954943961,,21.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.3132899880549717,0.35693092913459246,0.23536898913044102,0.14830677997035527,0.11380704912628961,0.611519814269561,,21.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.31283086757744405,0.35681200511711886,0.23530952712170422,0.14785471886774618,0.11380704912628961,0.6109857255612211,,21.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.3376279741885919,0.3691881201149385,0.24149758462061405,0.1713243089393152,0.11380704912628961,0.6677234620221558,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.34944714385442266,0.33196984024084897,0.2332663446207385,0.1830051263022652,0.13456284900062804,0.7148399620347351,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.3424968784851689,0.27554832516960925,0.20868522409237347,0.19695574941201974,0.1418221230151377,0.7236458220392583,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.32347894040091085,0.20119481828721925,0.18275716639633066,0.19957922410952159,0.1643195145054421,0.7408734942400935,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.3139349787417148,0.19087427514038804,0.17348239056866355,0.19913691474708617,0.15609050599693905,0.7467434913150469,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.31121251121079374,0.2060113629844604,0.17063754588969549,0.20089013508372813,0.13526372879493054,0.7461348722434605,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.3155336578309222,0.23968561836387536,0.18257713010943827,0.19372436470746837,0.12546864185500117,0.746657581207312,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.3180439432896687,0.2829835892128084,0.20130440695202037,0.17805588420077254,0.11962522469123232,0.7468011892515453,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.3126558661727934,0.3201135103218555,0.21775619573849359,0.15810305119200674,0.11539888115513168,0.7445128330986335,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.29036390161155706,0.3244466692929513,0.21840198395011692,0.1336189309691218,0.11235729860728255,0.7395714508887927,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,19872,2023-07-24T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,fusion,,,,0.26432422162800245,0.3252735425168498,0.21771168330168184,0.10981117048670944,0.11014982408651387,0.7308820690623024,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,7.0,3.0,all_1_6_24,0.32737775720114737,0.3721341996706188,0.2752378967629575,0.10814986101613815,0.17834159385529624,0.7910723231170028,"{'1': 0.2095078224011971, '6': 0.2701969537387052, '24': 0.3084610140012622}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,7.0,7.0,all_1_6_24,0.30400371294525635,0.30874816943745,0.23876238044843268,0.10852743142726191,0.1687765914594154,0.7884247363291342,"{'1': 0.19025798778827352, '6': 0.25421950106141583, '24': 0.30176235500485615}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,7.0,14.0,all_1_6_24,0.2817931151813433,0.2483165214776139,0.20641548074389515,0.1119555284766396,0.16451444001017637,0.7850653361276768,"{'1': 0.18863061181412577, '6': 0.23902596255868302, '24': 0.29954794996823036}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,14.0,3.0,all_1_6_24,0.332276674631007,0.39678672122931957,0.2836418998183561,0.11517457640570573,0.1704970784073926,0.784438405938,"{'1': 0.21923949045350621, '6': 0.28151309491009774, '24': 0.29876068510129555}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,14.0,7.0,all_1_6_24,0.3052540881371045,0.37022108801967263,0.26059098081790544,0.10955406540848478,0.15096087361613825,0.7630038207319311,"{'1': 0.183346916442053, '6': 0.26099823785105714, '24': 0.2795084060171135}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,14.0,14.0,all_1_6_24,0.28462847147431786,0.3276663067823591,0.23452630243125283,0.10394146570380745,0.14138629808014658,0.7477476171320125,"{'1': 0.17512098561438547, '6': 0.24823997554541877, '24': 0.2688539357333701}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,21.0,3.0,all_1_6_24,0.329481295989732,0.3962240579972476,0.2813572716173177,0.11587966108178097,0.1664904852373878,0.7801939016752611,"{'1': 0.2147017470886374, '6': 0.27501846859987095, '24': 0.29383221081185107}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,21.0,7.0,all_1_6_24,0.2841705737302315,0.3177916649101846,0.22482284759943438,0.1131655388736576,0.13185403028868414,0.7378547366031748,"{'1': 0.2005769490604081, '6': 0.2506198947256995, '24': 0.2640094240933095}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch1,21.0,14.0,all_1_6_24,0.25957104494493244,0.26816819151487953,0.1878587520207865,0.12076855258764155,0.10754931252669347,0.7015921016328468,"{'1': 0.1932986394388332, '6': 0.24192875244791603, '24': 0.24638669098754332}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.35347972053992,0.3465244009461501,0.22382183202354639,0.2089488367739487,0.10111926310094263,0.7017761229515765,,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,20160,2023-07-25T09:40:00+00:00,36,local_3_rolling_validation_blocks,1,3,branch2,,,history_only,0.3538897486514602,0.3479101648662016,0.2248044175429754,0.20839720590924674,0.10169867021974921,0.7019050661160694,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
