selection_stage,selection_origin_idx,selection_origin_time,purge_hours,selection_role,candidate_b1_train_days,candidate_b1_half_life_days,candidate_L_obs_hours,val_pr_auc_mean,val_pr_auc_median,val_pr_auc_q25,val_pr_auc_std,val_pr_auc_min,val_roc_auc_mean,candidate_b2_train_days,candidate_b2_half_life_days,candidate_lambda,train_end_time,validation_start_time,validation_end_time,validation_block_count,validation_block_days,selected_b1_train_days,selected_b1_half_life_days,selected_b1_input_hours,selected_b1_input_weights,selected_b2_train_days,selected_b2_half_life_days,selected_L_train_days,selected_L_obs_hours,selected_lambda,val_pr_auc,val_roc_auc,val_pr_auc_b1,val_pr_auc_b2,val_pr_auc_b1_median,val_pr_auc_b2_median,prediction_disagreement,validation_positive_rate,latest_val_pr_auc,adst_action,adwin_triggered,adwin_loss_triggered,adwin_disagreement_triggered,adwin_prevalence_triggered,adwin_stable,adwin_stable_count,adwin_loss_state,adwin_disagreement_state,adwin_prevalence_state,previous_val_pr_auc,val_pr_auc_delta,candidate_count,branch1_input_validation_ap
development,21024,2023-07-28T09:40:00+00:00,36,fusion,,,,0.34290120870419544,0.4100036104619905,0.29831914961661743,0.11086357613988639,0.18663468877124434,0.7160232168274288,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,branch1,7.0,3.0,all_1_6_24,0.18774345236015258,0.17869852087469695,0.1624526872355405,0.03814704455477547,0.14620685359638402,0.627222860517308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,branch1,7.0,7.0,all_1_6_24,0.1855438781464688,0.17025213105637374,0.15571230596703756,0.043826739248380785,0.14117248087770137,0.623277369803112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,branch1,7.0,14.0,all_1_6_24,0.18402725418062935,0.16608581716548387,0.15256311792550264,0.045846403025599294,0.13904041868552144,0.6239784113474682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,branch1,14.0,3.0,all_1_6_24,0.17881771198630725,0.1787774347469125,0.16082717594896384,0.029361993025521824,0.1428769171510152,0.6293611224296161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,branch1,14.0,7.0,all_1_6_24,0.162097643412654,0.1673519767499826,0.15801484525439635,0.009563463353446986,0.14867771375881011,0.6109672571170979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,branch1,14.0,14.0,all_1_6_24,0.15565267537654656,0.1546408436648472,0.15184742728597217,0.005844821876854059,0.14905401090709713,0.5979362204672679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,branch1,21.0,3.0,all_1_6_24,0.17747927553522266,0.17605417539129187,0.15949586416530465,0.02880262631723878,0.14293755293931742,0.6259981927849951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,branch1,21.0,7.0,all_1_6_24,0.15975803343852935,0.16288746387613406,0.15630825982459817,0.007256663141043697,0.1497290557730623,0.5954670477391194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,branch1,21.0,14.0,all_1_6_24,0.1509268919967068,0.15080793409858512,0.14938388149269466,0.0024725924412538542,0.14795982888680423,0.574528439598156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,branch2,,,history_only,0.27017407072521266,0.24796558856038253,0.17258020876102356,0.15112167540704674,0.0971948289616646,0.6661803518364903,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,branch2,,,history_only,0.269138472505188,0.24811930799998838,0.1726570684808265,0.1497120203608328,0.0971948289616646,0.6660498332327548,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,branch2,,,history_only,0.26834844925021495,0.24863399270066316,0.17291441083116388,0.14845071493124928,0.0971948289616646,0.6659789518692827,7.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,branch2,,,history_only,0.25772678347070227,0.24837581976697645,0.17278532436432054,0.13505326707286605,0.0971948289616646,0.66414155881428,14.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,branch2,,,history_only,0.25484999777718587,0.25155734932085194,0.17437608914125827,0.13008996076136697,0.0971948289616646,0.6635460491982291,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,branch2,,,history_only,0.255157590595599,0.2524801277760914,0.174837478368878,0.1300829025181266,0.0971948289616646,0.6636245807255214,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,branch2,,,history_only,0.2557366581350398,0.24796558856038253,0.17258020876102356,0.13273517671156002,0.0971948289616646,0.6636387336930823,21.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,branch2,,,history_only,0.2536527441903627,0.24796558856038253,0.17258020876102356,0.13013127600060376,0.0971948289616646,0.6631795651523387,21.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,branch2,,,history_only,0.2536527441903627,0.24796558856038253,0.17258020876102356,0.13013127600060376,0.0971948289616646,0.6631795651523387,21.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,fusion,,,,0.27017407072521266,0.24796558856038253,0.17258020876102356,0.15112167540704674,0.0971948289616646,0.6661803518364903,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,fusion,,,,0.291653883204774,0.2752637216261789,0.19123939426102474,0.15771133199333864,0.10721506689587058,0.6914444072972635,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,fusion,,,,0.29474868494020684,0.27343013995875376,0.1900866259820399,0.1629081153658408,0.10674311200532607,0.687078102293076,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,fusion,,,,0.2919158075202527,0.2774187806072827,0.19073140798306526,0.15964449818600795,0.10404403535884785,0.687281671986039,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,fusion,,,,0.2834552102667221,0.27257213214291975,0.18459268959648162,0.15718731138486383,0.09661324705004351,0.6797594586775002,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,fusion,,,,0.27301736063293297,0.25821445310497104,0.17757880219639727,0.15017248639876632,0.09694315128782352,0.672669107116506,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,fusion,,,,0.26254688676483623,0.24413059658476574,0.1718879162957902,0.1411291409427484,0.09964523600681467,0.6620359702463197,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,fusion,,,,0.25517307113892523,0.22568728255684983,0.1659586724759709,0.13526550101823526,0.10623006239509199,0.6522905768075459,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,fusion,,,,0.2470688555901361,0.2052379781981804,0.16244197515482017,0.12467724880166141,0.11964597211145994,0.6476328361404265,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,fusion,,,,0.22640579034814567,0.18843383769427696,0.16053501580402782,0.0959000211330872,0.13263619391377868,0.6418799757519899,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21312,2023-07-29T09:40:00+00:00,36,fusion,,,,0.18923361797960273,0.17821274475997254,0.1623194053454041,0.04021378505689517,0.14642606593083565,0.6281552989699035,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,branch1,7.0,3.0,all_1_6_24,0.17405458494118908,0.1650714447258258,0.14436879347903014,0.04525732657335395,0.12366614223223452,0.6392969751471854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,branch1,7.0,7.0,all_1_6_24,0.16426620728088784,0.1606961200596805,0.14045474502593103,0.03751151349843224,0.12021336999218157,0.6355661868921341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,branch1,7.0,14.0,all_1_6_24,0.15812054020734642,0.15936513256875018,0.1388153414968668,0.032045446944939195,0.11826555042498346,0.6327503895685808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,branch1,14.0,3.0,all_1_6_24,0.19688029544038818,0.1646072353346421,0.141716687178167,0.08022072975828337,0.11882613902169185,0.6339562613353188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,branch1,14.0,7.0,all_1_6_24,0.19667028642059248,0.1613095031693234,0.13560966560753446,0.08886574102892705,0.1099098280457455,0.6215354634250004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,branch1,14.0,14.0,all_1_6_24,0.19528631191249599,0.16461892715004803,0.13567865451842986,0.08754716001492178,0.10673838188681171,0.6162758993184684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,branch1,21.0,3.0,all_1_6_24,0.19863805873869836,0.16862231965414795,0.14265970093304473,0.08195440683172865,0.11669708221194151,0.6290450119262434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,branch1,21.0,7.0,all_1_6_24,0.20094762686593984,0.17115371725562994,0.13945606327738685,0.09073176013362906,0.10775840929914379,0.6056033882022697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,branch1,21.0,14.0,all_1_6_24,0.1973428804265994,0.16240779458711813,0.13281868039428096,0.09439503111269038,0.10322956620144383,0.5919779911697542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,branch2,,,history_only,0.1591572273946617,0.15449357614470463,0.13452567214421723,0.03846086957189762,0.11455776814372981,0.5436274275473477,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,branch2,,,history_only,0.15871385172751662,0.15480153268552502,0.1339336887469199,0.03896696329525633,0.11306584480831483,0.5436245804518915,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,branch2,,,history_only,0.1583857769022127,0.15466671965383658,0.1334781567577516,0.039243885480276984,0.11228959386166662,0.5435895067597459,7.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,branch2,,,history_only,0.15891325841953555,0.1539863418512792,0.1342720549975045,0.03838593339936435,0.11455776814372981,0.5435296109567682,14.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,branch2,,,history_only,0.15824036663983335,0.15400595016182594,0.13428185915277788,0.037515063722502094,0.11455776814372981,0.5433704550623878,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,branch2,,,history_only,0.157929453859018,0.15399386864713258,0.13427581839543118,0.03712398072819756,0.11455776814372981,0.5432822273801459,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,branch2,,,history_only,0.15839115733436757,0.15434760636169986,0.13445268725271484,0.03754960147062021,0.11455776814372981,0.5434348251380702,21.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,branch2,,,history_only,0.15699614953999608,0.15351221817143246,0.13403499315758113,0.03615712379318299,0.11455776814372981,0.5429411233938709,21.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,branch2,,,history_only,0.1569510258337269,0.1533768470526249,0.13396730759817735,0.03616152774821286,0.11455776814372981,0.5429210283130291,21.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,fusion,,,,0.1583857769022127,0.15466671965383658,0.1334781567577516,0.039243885480276984,0.11228959386166662,0.5435895067597459,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,fusion,,,,0.1633259347678352,0.1583192290403948,0.13695893395284692,0.04116566856139474,0.115598638865299,0.5740350661211898,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,fusion,,,,0.16441303366232335,0.1614606338402731,0.1422077760214914,0.03511782961096732,0.12295491820270972,0.5816567454901483,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,fusion,,,,0.16322523414363424,0.16126192424429445,0.143032603950563,0.032202847293511666,0.12480328365683152,0.5889811076959303,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,fusion,,,,0.15633370021272816,0.15470896806250334,0.14360496328338496,0.020155415377907042,0.1325009585042666,0.5860220728340072,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,fusion,,,,0.15506473831011303,0.14690194191342582,0.14579866843198286,0.013135127593188899,0.14469539495053993,0.5996017615408441,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,fusion,,,,0.15645694132046506,0.16614471617410254,0.15076768295566584,0.014912100965887146,0.13539064973722917,0.6069943205809589,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,fusion,,,,0.16465932968031174,0.1595020671214413,0.14146474426363687,0.03595656077204785,0.1234274214058324,0.605860907295947,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,fusion,,,,0.18311852118457286,0.15779184888045883,0.13607981107537448,0.06884443009114108,0.1143677732702901,0.6029180682493642,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,fusion,,,,0.19768800720295018,0.16033053358163152,0.13391881917252665,0.09272578456289511,0.10750710476342179,0.5999046955769257,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21600,2023-07-30T09:40:00+00:00,36,fusion,,,,0.19830485590509841,0.16333126954545074,0.13320802136295806,0.09528974650431332,0.10308477318046541,0.5925502210628607,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,branch1,7.0,3.0,all_1_6_24,0.21090350104616604,0.18813486837088056,0.12867994743266403,0.1260080048522497,0.06922502649444752,0.5655108439320236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,branch1,7.0,7.0,all_1_6_24,0.1911188145391555,0.17934554820682092,0.12477283937124675,0.10387025821538022,0.0702001305356726,0.5628312105847324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,branch1,7.0,14.0,all_1_6_24,0.1692346127997355,0.17592504863393896,0.12333898492904914,0.07782253345018739,0.07075292122415933,0.5606275295137928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,branch1,14.0,3.0,all_1_6_24,0.218138750907617,0.18533572020527944,0.12792609175653136,0.13591869396064982,0.07051646330778327,0.5627027365871583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,branch1,14.0,7.0,all_1_6_24,0.215732798859711,0.17369271784577212,0.12483292001027094,0.1345997616864029,0.07597312217476977,0.5673399943478582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,branch1,14.0,14.0,all_1_6_24,0.21288945689462044,0.17114709644693854,0.12465718544959965,0.130425235282093,0.07816727445226077,0.5684040225308131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,branch1,21.0,3.0,all_1_6_24,0.21686230127406395,0.18396680420851594,0.12734636526010776,0.13477186281039158,0.07072592631169958,0.5586782935205359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,branch1,21.0,7.0,all_1_6_24,0.21842526104421914,0.180726774857758,0.1290301855721111,0.13328409732537622,0.07733359628646419,0.5512431618756325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,branch1,21.0,14.0,all_1_6_24,0.21595499915229474,0.16890691925762974,0.12505539253909545,0.13344454988958143,0.08120386582056116,0.5485156947052259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,branch2,,,history_only,0.14267722700286345,0.1018452136126647,0.08850872922487768,0.07737588026595296,0.07517224483709067,0.5052565032107784,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,branch2,,,history_only,0.1440652816500383,0.10225884461390092,0.09059081119563997,0.07622204394611233,0.07892277777737901,0.5122524273929072,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,branch2,,,history_only,0.14472098029497457,0.10184195505858712,0.09157435916304438,0.07562677452991083,0.08130676326750165,0.5153987064101182,7.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,branch2,,,history_only,0.14273563350192756,0.10168968876002499,0.08859633897347385,0.07730728919814721,0.07550298918692272,0.5061212557946302,14.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,branch2,,,history_only,0.14559080629851093,0.10168968876002499,0.09264066112730135,0.07524643301426011,0.08359163349457771,0.5177368502693054,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,branch2,,,history_only,0.14754910616979705,0.10168968876002499,0.09548491837835534,0.07380396613839832,0.08928014799668568,0.5209380125186476,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,branch2,,,history_only,0.14271237382515098,0.10168968876002499,0.08856144945830897,0.07732752203673864,0.07543321015659296,0.5059474892111875,21.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,branch2,,,history_only,0.14555931689160376,0.10168968876002499,0.09283186405798813,0.07491779452802692,0.08397403935595128,0.5179716545831087,21.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,branch2,,,history_only,0.14832942536507512,0.10168968876002499,0.09698702676819518,0.07271057103728498,0.09228436477636537,0.5220690426414895,21.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,fusion,,,,0.14832942536507512,0.10168968876002499,0.09698702676819518,0.07271057103728498,0.09228436477636537,0.5220690426414895,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,fusion,,,,0.14711510080804466,0.12015566114052662,0.10018177873539227,0.06834796334766235,0.08020789633025793,0.5454078214450987,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,fusion,,,,0.14504012473091243,0.1396840524930211,0.10723580732530397,0.059667902359511256,0.07478756215758683,0.5365567647199857,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,fusion,,,,0.1489085808846242,0.1579968060480251,0.11464937821334159,0.06000043557008087,0.0713019503786581,0.5372622853650436,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,fusion,,,,0.15602752225210717,0.18207010358578085,0.12602170904364765,0.06240976958593112,0.06997331450151444,0.5408948186660123,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,fusion,,,,0.16499905182845406,0.21291206328728937,0.14096066339854135,0.06787506317184348,0.06900926350979332,0.5443218906761481,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,fusion,,,,0.1758246468968894,0.20852292454933033,0.1387413379369623,0.07743808382784123,0.06895975132459428,0.5455027106927838,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,fusion,,,,0.19382943942076256,0.2051977811543711,0.1375584824611746,0.09686532409880863,0.06991918376797812,0.5469143626326365,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,fusion,,,,0.2147986296137838,0.20075576298547748,0.13623950561084605,0.1229551553967449,0.07172324823621462,0.5490754252146709,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,fusion,,,,0.22277243014144918,0.19206845965414973,0.13301981049235176,0.13577761516406092,0.07397116133055379,0.5505073542282194,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,21888,2023-07-31T09:40:00+00:00,36,fusion,,,,0.219937856711052,0.18100951155320277,0.12888497881645233,0.1356191889856574,0.07676044607970192,0.5508705790899585,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,branch1,7.0,3.0,all_1_6_24,0.13308823391658697,0.14619098685728205,0.11172921003845525,0.04128145479179427,0.07726743321962845,0.5283864568169173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,branch1,7.0,7.0,all_1_6_24,0.12923474297001025,0.14149909266404898,0.1099224667736331,0.037558623850178094,0.07834584088321722,0.5257279707045345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,branch1,7.0,14.0,all_1_6_24,0.12746135349181553,0.1397278647253858,0.10921274111934776,0.03587207204547413,0.07869761751330974,0.5242757977161864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,branch1,14.0,3.0,all_1_6_24,0.13239269561281763,0.14297371429283665,0.11035304292395494,0.040998756668088186,0.07773237155507323,0.5326102811719146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,branch1,14.0,7.0,all_1_6_24,0.13038495279711973,0.14776643045029386,0.11278788162663858,0.03788112651568299,0.0778093328029833,0.5217283410575853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,branch1,14.0,14.0,all_1_6_24,0.13136542235070456,0.1538196428466196,0.11619709916270157,0.037467229043129095,0.07857455547878356,0.5190599137876549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,branch1,21.0,3.0,all_1_6_24,0.13196128929719123,0.1434905890547681,0.11024101734469727,0.04099467168607835,0.07699144563462643,0.5289166638681339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,branch1,21.0,7.0,all_1_6_24,0.13281338435366138,0.15137653427858644,0.11513848454148842,0.03873329746578469,0.0789004348043904,0.5056549694157716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,branch1,21.0,14.0,all_1_6_24,0.12931978376743933,0.15088064840750182,0.11612717731657096,0.03396015653449051,0.08137370622564011,0.4979804031801529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,branch2,,,history_only,0.1509696734832267,0.10913975552990657,0.10291081530539095,0.06815551454525441,0.09668187508087535,0.5389571259781104,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,branch2,,,history_only,0.1508532408484273,0.10863859234487887,0.10266023371287711,0.06832978160965347,0.09668187508087535,0.5385815340402286,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,branch2,,,history_only,0.1510416307081177,0.10848888369675522,0.10258537938881529,0.06869680360769857,0.09668187508087535,0.5385312794911576,7.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
development,22176,2023-08-01T09:40:00+00:00,36,branch2,,,history_only,0.15147735868352843,0.1104790555667169,0.10358046532379613,0.06797022744251306,0.09668187508087535,0.5397851582940407,14.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
